Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4759,64,4,43030,1025.69,0.000%,14.92870,6.75,151.94,463.0
TOTAL,4759,64,4,43030,1025.69,0.000%,14.92870,6.75,151.94,463.0
