Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6618,43,3,30843,588.18,0.000%,22.05934,9.97,10.21,463.0
TOTAL,6618,43,3,30843,588.18,0.000%,22.05934,9.97,10.21,463.0
