Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7967,36,3,36608,582.49,0.000%,26.55569,12.01,29.41,463.0
TOTAL,7967,36,3,36608,582.49,0.000%,26.55569,12.01,29.41,463.0
