Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6083,46,6,45836,753.49,0.000%,20.27667,9.17,206.37,463.0
TOTAL,6083,46,6,45836,753.49,0.000%,20.27667,9.17,206.37,463.0
