Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8588,33,3,27064,309.19,0.000%,28.62810,12.94,291.37,463.0
TOTAL,8588,33,3,27064,309.19,0.000%,28.62810,12.94,291.37,463.0
