Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4782,120,5,61469,2087.51,0.000%,7.96749,3.42,407.17,440.0
TOTAL,4782,120,5,61469,2087.51,0.000%,7.96749,3.42,407.17,440.0
