Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4601,64,3,60505,1243.32,0.000%,15.33518,6.93,17.09,463.0
TOTAL,4601,64,3,60505,1243.32,0.000%,15.33518,6.93,17.09,463.0
