Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4241,76,3,50480,1229.74,0.000%,12.70198,5.74,129.28,463.0
TOTAL,4241,76,3,50480,1229.74,0.000%,12.70198,5.74,129.28,463.0
