Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6513,47,3,26808,582.28,0.000%,20.23287,9.15,205.92,463.0
TOTAL,6513,47,3,26808,582.28,0.000%,20.23287,9.15,205.92,463.0
