Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5647,50,4,26613,537.63,0.000%,18.82691,8.51,191.62,463.0
TOTAL,5647,50,4,26613,537.63,0.000%,18.82691,8.51,191.62,463.0
