Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8738,39,3,62980,889.19,0.000%,24.57172,11.11,250.25,463.0
TOTAL,8738,39,3,62980,889.19,0.000%,24.57172,11.11,250.25,463.0
