Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8000,39,3,35983,546.17,0.000%,24.44562,11.05,248.80,463.0
TOTAL,8000,39,3,35983,546.17,0.000%,24.44562,11.05,248.80,463.0
