Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12850,22,3,27276,375.90,0.000%,42.83176,19.37,47.43,463.0
TOTAL,12850,22,3,27276,375.90,0.000%,42.83176,19.37,47.43,463.0
