Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1710,75,9,51439,1350.42,0.000%,13.20586,5.67,6.37,440.0
TOTAL,1710,75,9,51439,1350.42,0.000%,13.20586,5.67,6.37,440.0
