Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5893,48,3,43319,793.86,0.000%,19.64209,8.88,199.91,463.0
TOTAL,5893,48,3,43319,793.86,0.000%,19.64209,8.88,199.91,463.0
