Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7429,43,3,41397,521.75,0.000%,21.96896,9.93,223.59,463.0
TOTAL,7429,43,3,41397,521.75,0.000%,21.96896,9.93,223.59,463.0
