Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,23827,11,4,2534,45.11,0.000%,79.16131,34.01,438.48,440.0
TOTAL,23827,11,4,2534,45.11,0.000%,79.16131,34.01,438.48,440.0
