Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7623,37,3,35864,515.65,0.000%,25.40915,11.49,258.61,463.0
TOTAL,7623,37,3,35864,515.65,0.000%,25.40915,11.49,258.61,463.0
