Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11894,23,4,21577,240.04,0.000%,39.63029,17.92,18.42,463.0
TOTAL,11894,23,4,21577,240.04,0.000%,39.63029,17.92,18.42,463.0
