Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5931,48,3,37091,560.97,0.000%,19.77026,8.94,201.22,463.0
TOTAL,5931,48,3,37091,560.97,0.000%,19.77026,8.94,201.22,463.0
