Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9737,30,3,25876,492.13,0.000%,32.27228,14.59,35.96,463.0
TOTAL,9737,30,3,25876,492.13,0.000%,32.27228,14.59,35.96,463.0
