Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4416,66,4,27774,922.77,0.000%,14.69365,6.31,63.47,440.0
TOTAL,4416,66,4,27774,922.77,0.000%,14.69365,6.31,63.47,440.0
