Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5021,59,3,35676,917.71,0.000%,16.22698,7.34,165.15,463.0
TOTAL,5021,59,3,35676,917.71,0.000%,16.22698,7.34,165.15,463.0
