Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3322,92,4,19600,941.13,0.000%,10.66987,4.58,60.06,440.0
TOTAL,3322,92,4,19600,941.13,0.000%,10.66987,4.58,60.06,440.0
