Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10347,27,4,48354,480.60,0.000%,34.49816,15.60,351.35,463.0
TOTAL,10347,27,4,48354,480.60,0.000%,34.49816,15.60,351.35,463.0
