Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5886,49,3,32919,599.88,0.000%,19.62013,8.87,21.73,463.0
TOTAL,5886,49,3,32919,599.88,0.000%,19.62013,8.87,21.73,463.0
