Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8166,38,3,42019,814.37,0.000%,24.26876,10.97,11.28,463.0
TOTAL,8166,38,3,42019,814.37,0.000%,24.26876,10.97,11.28,463.0
