Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,48001,25,4,120018,968.71,0.004%,2.46488,1.06,32.26,440.1
TOTAL,48001,25,4,120018,968.71,0.004%,2.46488,1.06,32.26,440.1
