Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4289,83,5,78835,1670.86,0.000%,11.34584,4.88,586.52,440.0
TOTAL,4289,83,5,78835,1670.86,0.000%,11.34584,4.88,586.52,440.0
