Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6858,41,3,48438,784.69,0.000%,22.85977,10.34,232.66,463.0
TOTAL,6858,41,3,48438,784.69,0.000%,22.85977,10.34,232.66,463.0
