Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4493,54,4,26653,832.34,0.00%,17.70553,7.61,98.19,440
TOTAL,4493,54,4,26653,832.34,0.00%,17.70553,7.61,98.19,440
