Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11387,24,3,26560,379.20,0.000%,37.84817,17.11,385.21,463.0
TOTAL,11387,24,3,26560,379.20,0.000%,37.84817,17.11,385.21,463.0
