Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7361,45,3,51029,782.83,0.000%,20.98012,9.49,213.53,463.0
TOTAL,7361,45,3,51029,782.83,0.000%,20.98012,9.49,213.53,463.0
