Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5001,58,3,77605,1290.07,0.000%,16.62158,7.52,169.17,463.0
TOTAL,5001,58,3,77605,1290.07,0.000%,16.62158,7.52,169.17,463.0
