Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4587,63,4,29460,659.31,0.000%,15.29357,6.91,155.76,463.0
TOTAL,4587,63,4,29460,659.31,0.000%,15.29357,6.91,155.76,463.0
