Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8895,31,3,30760,420.81,0.000%,29.64881,13.41,301.76,463.0
TOTAL,8895,31,3,30760,420.81,0.000%,29.64881,13.41,301.76,463.0
