Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7021,39,3,36200,544.64,0.000%,23.40349,10.58,10.88,463.0
TOTAL,7021,39,3,36200,544.64,0.000%,23.40349,10.58,10.88,463.0
