Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6400,44,3,11631,340.89,0.000%,21.33426,9.65,9.92,463.0
TOTAL,6400,44,3,11631,340.89,0.000%,21.33426,9.65,9.92,463.0
