Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4930,59,3,22165,679.20,0.000%,16.22783,7.34,17.97,463.0
TOTAL,4930,59,3,22165,679.20,0.000%,16.22783,7.34,17.97,463.0
