Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3741,82,4,76193,1455.32,0.000%,11.81382,5.34,120.24,463.0
TOTAL,3741,82,4,76193,1455.32,0.000%,11.81382,5.34,120.24,463.0
