Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7737,38,3,37720,512.18,0.000%,24.65827,11.15,11.46,463.0
TOTAL,7737,38,3,37720,512.18,0.000%,24.65827,11.15,11.46,463.0
