Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2658,111,3,37170,1431.42,0.000%,8.85826,4.01,9.81,463.0
TOTAL,2658,111,3,37170,1431.42,0.000%,8.85826,4.01,9.81,463.0
