Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11860,24,3,42966,402.27,0.000%,39.53426,17.88,402.64,463.0
TOTAL,11860,24,3,42966,402.27,0.000%,39.53426,17.88,402.64,463.0
