Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,14366,62,3,120016,2293.63,0.035%,15.94129,6.86,7.83,440.6
TOTAL,14366,62,3,120016,2293.63,0.035%,15.94129,6.86,7.83,440.6
