Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7693,44,4,72337,1081.87,0.000%,22.04879,9.97,24.57,463.0
TOTAL,7693,44,4,72337,1081.87,0.000%,22.04879,9.97,24.57,463.0
