Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,19565,29,3,14514,276.14,0.000%,15.55709,7.03,17.23,463.0
TOTAL,19565,29,3,14514,276.14,0.000%,15.55709,7.03,17.23,463.0
