Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8080,35,3,18422,320.16,0.000%,26.93836,12.18,274.17,463.0
TOTAL,8080,35,3,18422,320.16,0.000%,26.93836,12.18,274.17,463.0
