Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5761,50,3,36693,716.05,0.000%,19.20148,8.68,21.26,463.0
TOTAL,5761,50,3,36693,716.05,0.000%,19.20148,8.68,21.26,463.0
