Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,13835,45,3,272117,2378.30,0.007%,21.38876,9.67,10.65,463.2
TOTAL,13835,45,3,272117,2378.30,0.007%,21.38876,9.67,10.65,463.2
