Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1813,162,4,31657,1232.06,0.000%,6.01428,2.72,61.21,463.0
TOTAL,1813,162,4,31657,1232.06,0.000%,6.01428,2.72,61.21,463.0
