Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8675,33,3,54207,750.21,0.000%,28.91618,13.07,32.22,463.0
TOTAL,8675,33,3,54207,750.21,0.000%,28.91618,13.07,32.22,463.0
