Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,13185,21,4,16075,275.05,0.000%,43.94810,18.88,191.15,440.0
TOTAL,13185,21,4,16075,275.05,0.000%,43.94810,18.88,191.15,440.0
