Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5855,49,3,41171,782.24,0.000%,19.46023,8.80,9.01,463.0
TOTAL,5855,49,3,41171,782.24,0.000%,19.46023,8.80,9.01,463.0
