Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5130,56,4,24112,780.36,0.000%,17.10359,7.35,94.87,440.0
TOTAL,5130,56,4,24112,780.36,0.000%,17.10359,7.35,94.87,440.0
