Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4646,26,4,27001,470.19,0.022%,37.98420,16.34,18.10,440.5
TOTAL,4646,26,4,27001,470.19,0.022%,37.98420,16.34,18.10,440.5
