Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4626,62,3,27606,733.28,0.000%,15.40229,6.96,156.76,463.0
TOTAL,4626,62,3,27606,733.28,0.000%,15.40229,6.96,156.76,463.0
