Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8680,32,3,31671,393.37,0.000%,28.84401,13.04,293.57,463.0
TOTAL,8680,32,3,31671,393.37,0.000%,28.84401,13.04,293.57,463.0
