Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3548,86,3,28985,978.87,0.000%,11.22220,5.07,114.22,463.0
TOTAL,3548,86,3,28985,978.87,0.000%,11.22220,5.07,114.22,463.0
