Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7771,40,3,33211,592.15,0.000%,23.66963,10.70,10.96,463.0
TOTAL,7771,40,3,33211,592.15,0.000%,23.66963,10.70,10.96,463.0
