Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6949,43,3,30320,625.16,0.000%,21.88965,9.90,222.79,463.0
TOTAL,6949,43,3,30320,625.16,0.000%,21.88965,9.90,222.79,463.0
