Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,290,1324,9,120003,8544.38,0.345%,.75470,0.33,0.35,445.7
TOTAL,290,1324,9,120003,8544.38,0.345%,.75470,0.33,0.35,445.7
