Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7416,43,3,50844,726.92,0.000%,21.80715,9.86,221.95,463.0
TOTAL,7416,43,3,50844,726.92,0.000%,21.80715,9.86,221.95,463.0
