Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3007,111,4,57525,1687.86,0.000%,8.93438,4.04,9.96,463.0
TOTAL,3007,111,4,57525,1687.86,0.000%,8.93438,4.04,9.96,463.0
