Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5750,60,3,69801,1012.81,0.000%,15.92229,7.20,162.05,463.0
TOTAL,5750,60,3,69801,1012.81,0.000%,15.92229,7.20,162.05,463.0
